timestamp,range,bearing,intensity
1054052338.38,8.17061878453,-6.13382886533e-18,0.0
1054052338.49,8.17060220994,-6.13382886533e-18,0.0
1054052338.6,8.17050276243,-6.13382886533e-18,0.0
1054052338.71,8.16898895028,-6.13382886533e-18,0.0
1054052338.82,8.17037569061,-6.13382886533e-18,0.0
1054052338.91,8.17041436464,-6.13382886533e-18,0.0
1054052339.02,8.17048066298,-6.13382886533e-18,0.0
1054052339.13,8.1705359116,-6.13382886533e-18,0.0
1054052339.24,8.17051933702,-6.13382886533e-18,0.0
1054052339.35,8.17044198895,-6.13382886533e-18,0.0
1054052339.45,8.17043646409,-6.13382886533e-18,0.0
1054052339.56,8.17045303867,-6.13382886533e-18,0.0
1054052339.67,8.17059116022,-6.13382886533e-18,0.0
1054052339.78,8.17049723757,-6.13382886533e-18,0.0
1054052339.88,8.17046961326,-6.13382886533e-18,0.0
1054052340.01,8.17048066298,-6.13382886533e-18,0.0
1054052340.11,8.17049723757,-6.13382886533e-18,0.0
1054052340.23,8.17042541436,-6.13382886533e-18,0.0
1054052340.34,8.1705359116,-6.13382886533e-18,0.0
1054052340.45,8.16850828729,-6.13382886533e-18,0.0
1054052340.56,8.16827071823,-6.13382886533e-18,0.0
1054052340.67,8.16724861878,-6.13382886533e-18,0.0
1054052340.78,8.16844198895,-6.13382886533e-18,0.0
1054052340.88,8.16543093923,-6.13382886533e-18,0.0
1054052341.01,8.16460773481,-6.13382886533e-18,0.0
1054052341.11,8.16327071823,-6.13382886533e-18,0.0
1054052341.22,8.16140883978,-6.13382886533e-18,0.0
1054052341.33,8.16249171271,-6.13382886533e-18,0.0
1054052341.43,8.15961878453,-6.13382886533e-18,0.0
1054052341.54,8.15737569061,-6.13382886533e-18,0.0
1054052341.65,8.1561160221,-6.13382886533e-18,0.0
1054052341.76,8.15522651934,-6.13382886533e-18,0.0
1054052341.89,8.15143093923,-6.13382886533e-18,0.0
1054052341.96,8.15101104972,-6.13382886533e-18,0.0
1054052342.07,8.14415469613,-6.13382886533e-18,0.0
1054052342.19,8.13987292818,-6.13382886533e-18,0.0
1054052342.28,8.13500552486,-6.13382886533e-18,0.0
1054052342.4,8.12749723757,-6.13382886533e-18,0.0
1054052342.49,8.12925414365,-6.13382886533e-18,0.0
1054052342.6,8.11683977901,-6.13382886533e-18,0.0
1054052342.71,8.1149281768,-6.13382886533e-18,0.0
1054052342.82,8.11059116022,-6.13382886533e-18,0.0
1054052342.92,8.10268508287,-6.13382886533e-18,0.0
1054052343.04,8.09179005525,-6.13382886533e-18,0.0
1054052343.14,8.08698342541,-6.13382886533e-18,0.0
1054052343.25,8.07582320442,-6.13382886533e-18,0.0
1054052343.36,8.07401104972,-6.13382886533e-18,0.0
1054052343.47,8.07244751381,-6.13382886533e-18,0.0
1054052343.58,8.06164088398,-6.13382886533e-18,0.0
1054052343.69,8.0508121547,-6.13382886533e-18,0.0
1054052343.79,8.04833701657,-6.13382886533e-18,0.0
1054052343.91,8.02623756906,-6.13382886533e-18,0.0
1054052344.01,8.04309392265,-6.13382886533e-18,0.0
1054052344.12,8.01375138122,-6.13382886533e-18,0.0
1054052344.23,8.0085801105,-6.13382886533e-18,0.0
1054052344.34,7.99785082873,-6.13382886533e-18,0.0
1054052344.45,8.0079558011,-6.13382886533e-18,0.0
1054052344.56,7.98527071823,-6.13382886533e-18,0.0
1054052344.67,7.96874033149,-6.13382886533e-18,0.0
1054052344.78,7.97651933702,-6.13382886533e-18,0.0
1054052344.9,7.96972928177,-6.13382886533e-18,0.0
1054052344.98,7.93970165746,-6.13382886533e-18,0.0
1054052345.09,7.95039779006,-6.13382886533e-18,0.0
1054052345.21,7.91402209945,-6.13382886533e-18,0.0
1054052345.32,7.91962983425,-6.13382886533e-18,0.0
1054052345.43,7.89550828729,-6.13382886533e-18,0.0
1054052345.54,7.89716574586,-6.13382886533e-18,0.0
1054052345.65,7.88530939227,-6.13382886533e-18,0.0
1054052345.76,7.86483977901,-6.13382886533e-18,0.0
1054052345.88,7.84172928177,-6.13382886533e-18,0.0
1054052345.99,7.84290055249,-6.13382886533e-18,0.0
1054052346.1,7.85117127072,-6.13382886533e-18,0.0
1054052346.21,7.81672928177,-6.13382886533e-18,0.0
1054052346.32,7.81708287293,-6.13382886533e-18,0.0
1054052346.42,7.80351933702,-6.13382886533e-18,0.0
1054052346.53,7.77859668508,-6.13382886533e-18,0.0
1054052346.64,7.76675690608,-6.13382886533e-18,0.0
1054052346.75,7.77515469613,-6.13382886533e-18,0.0
1054052346.86,7.73696132597,-6.13382886533e-18,0.0
1054052346.96,7.72193922652,-6.13382886533e-18,0.0
1054052347.07,7.77360220994,-6.13382886533e-18,0.0
1054052347.17,7.6583480663,-6.13382886533e-18,0.0
1054052347.29,7.71998342541,-6.13382886533e-18,0.0
1054052347.39,7.68002209945,-6.13382886533e-18,0.0
1054052347.5,7.69614364641,-6.13382886533e-18,0.0
1054052347.62,7.6563038674,-6.13382886533e-18,0.0
1054052347.71,7.57455248619,-6.13382886533e-18,0.0
1054052347.82,7.61814917127,-6.13382886533e-18,0.0
1054052347.95,7.55633701657,-6.13382886533e-18,0.0
1054052348.02,7.61719337017,-6.13382886533e-18,0.0
1054052348.13,7.55391160221,-6.13382886533e-18,0.0
1054052348.23,7.52427071823,-6.13382886533e-18,0.0
1054052348.34,7.49861878453,-6.13382886533e-18,0.0
1054052348.44,7.47849723757,-6.13382886533e-18,0.0
1054052348.54,7.52212707182,-6.13382886533e-18,0.0
1054052348.66,7.46239779006,-6.13382886533e-18,0.0
1054052348.77,7.43598895028,-6.13382886533e-18,0.0
1054052348.88,7.41220441989,-6.13382886533e-18,0.0
1054052348.98,7.40455248619,-6.13382886533e-18,0.0
1054052349.09,7.3958121547,-6.13382886533e-18,0.0
1054052349.2,7.30708839779,-6.13382886533e-18,0.0
1054052349.3,7.33370165746,-6.13382886533e-18,0.0
1054052349.41,7.28684530387,-6.13382886533e-18,0.0
1054052349.52,7.31843646409,-6.13382886533e-18,0.0
1054052349.63,7.23662430939,-6.13382886533e-18,0.0
1054052349.74,7.27563535912,-6.13382886533e-18,0.0
1054052349.86,7.2019281768,-6.13382886533e-18,0.0
1054052349.98,7.17474033149,-6.13382886533e-18,0.0
1054052350.17,7.13127071823,-6.13382886533e-18,0.0
1054052350.28,7.19617127072,-6.13382886533e-18,0.0
1054052350.39,7.05500552486,-6.13382886533e-18,0.0
1054052350.5,7.14463535912,-6.13382886533e-18,0.0
1054052350.61,7.12294475138,-6.13382886533e-18,0.0
1054052350.72,7.00754143646,-6.13382886533e-18,0.0
1054052350.83,7.02845303867,-6.13382886533e-18,0.0
1054052350.94,6.9584198895,-6.13382886533e-18,0.0
1054052351.04,6.97539226519,-6.13382886533e-18,0.0
1054052351.15,6.96982320442,-6.13382886533e-18,0.0
1054052351.26,6.85039779006,-6.13382886533e-18,0.0
1054052351.38,6.95795027624,-6.13382886533e-18,0.0
1054052351.48,6.87229834254,-6.13382886533e-18,0.0
1054052351.59,6.81280662983,-6.13382886533e-18,0.0
1054052351.71,6.82822651934,-6.13382886533e-18,0.0
1054052351.8,6.74560773481,-6.13382886533e-18,0.0
1054052351.91,6.81439779006,-6.13382886533e-18,0.0
1054052352.01,6.68264640884,-6.13382886533e-18,0.0
1054052352.12,6.73829281768,-6.13382886533e-18,0.0
1054052352.23,6.73179005525,-6.13382886533e-18,0.0
1054052352.34,6.68962983425,-6.13382886533e-18,0.0
1054052352.45,6.54527071823,-6.13382886533e-18,0.0
1054052352.56,6.60544198895,-6.13382886533e-18,0.0
1054052352.67,6.65347513812,-6.13382886533e-18,0.0
1054052352.78,6.55978453039,-6.13382886533e-18,0.0
1054052352.89,6.56257458564,-6.13382886533e-18,0.0
1054052353.01,6.59520994475,-6.13382886533e-18,0.0
1054052353.11,6.4100441989,-6.13382886533e-18,0.0
1054052353.2,6.40889502762,-6.13382886533e-18,0.0
1054052353.31,6.5138121547,-6.13382886533e-18,0.0
1054052353.42,6.40756906077,-6.13382886533e-18,0.0
1054052353.53,6.35654143646,-6.13382886533e-18,0.0
1054052353.64,6.44488950276,-6.13382886533e-18,0.0
1054052353.75,6.36610497238,-6.13382886533e-18,0.0
1054052353.86,6.47712154696,-6.13382886533e-18,0.0
1054052353.97,6.18046961326,-6.13382886533e-18,0.0
1054052354.07,6.40148618785,-6.13382886533e-18,0.0
1054052354.18,6.10806629834,-6.13382886533e-18,0.0
1054052354.28,6.3996961326,-6.13382886533e-18,0.0
1054052354.39,6.32664640884,-6.13382886533e-18,0.0
1054052354.5,6.37248066298,-6.13382886533e-18,0.0
1054052354.61,6.27644751381,-6.13382886533e-18,0.0
1054052354.73,6.09561878453,-6.13382886533e-18,0.0
1054052354.83,6.18169060773,-6.13382886533e-18,0.0
1054052354.95,5.98913259669,-6.13382886533e-18,0.0
1054052355.05,6.04943093923,-6.13382886533e-18,0.0
1054052355.15,6.07574585635,-6.13382886533e-18,0.0
1054052355.27,6.03529834254,-6.13382886533e-18,0.0
1054052355.36,5.88343093923,-6.13382886533e-18,0.0
1054052355.48,5.84049723757,-6.13382886533e-18,0.0
1054052355.59,6.03439779006,-6.13382886533e-18,0.0
1054052355.7,5.83826519337,-6.13382886533e-18,0.0
1054052355.81,5.8894198895,-6.13382886533e-18,0.0
1054052355.92,5.77171270718,-6.13382886533e-18,0.0
1054052356.03,5.85429281768,-6.13382886533e-18,0.0
1054052356.12,5.87412154696,-6.13382886533e-18,0.0
1054052356.23,5.97014917127,-6.13382886533e-18,0.0
1054052356.34,6.22050276243,-6.13382886533e-18,0.0
1054052356.45,6.23106629834,-6.13382886533e-18,0.0
1054052356.56,6.17609944751,-6.13382886533e-18,0.0
1054052356.66,6.20198342541,-6.13382886533e-18,0.0
1054052356.76,6.26183977901,-6.13382886533e-18,0.0
1054052356.87,6.24149723757,-6.13382886533e-18,0.0
1054052356.98,6.26580662983,-6.13382886533e-18,0.0
1054052357.08,6.33265745856,-6.13382886533e-18,0.0
1054052357.19,6.46447513812,-6.13382886533e-18,0.0
1054052357.3,6.5053480663,-6.13382886533e-18,0.0
1054052357.41,6.11212154696,-6.13382886533e-18,0.0
1054052357.52,6.38791160221,-6.13382886533e-18,0.0
1054052357.63,6.21033149171,-6.13382886533e-18,0.0
1054052357.75,6.20649723757,-6.13382886533e-18,0.0
1054052357.86,6.24006629834,-6.13382886533e-18,0.0
1054052357.97,6.12014364641,-6.13382886533e-18,0.0
1054052358.07,6.46936464088,-6.13382886533e-18,0.0
1054052358.18,6.59544751381,-6.13382886533e-18,0.0
1054052358.29,6.32667955801,-6.13382886533e-18,0.0
1054052358.4,6.43323756906,-6.13382886533e-18,0.0
1054052358.52,6.24391712707,-6.13382886533e-18,0.0
1054052358.64,6.36612154696,-6.13382886533e-18,0.0
1054052358.84,6.19496685083,-6.13382886533e-18,0.0
1054052358.95,6.41935911602,-6.13382886533e-18,0.0
1054052359.06,6.26094475138,-6.13382886533e-18,0.0
1054052359.15,6.43283425414,-6.13382886533e-18,0.0
1054052359.26,6.3593038674,-6.13382886533e-18,0.0
1054052359.37,6.2760718232,-6.13382886533e-18,0.0
1054052359.48,6.24964088398,-6.13382886533e-18,0.0
1054052359.59,6.4302320442,-6.13382886533e-18,0.0
1054052359.69,6.10725414365,-6.13382886533e-18,0.0
1054052359.8,6.38363535912,-6.13382886533e-18,0.0
1054052359.91,6.3680441989,-6.13382886533e-18,0.0
1054052360.02,6.22713812155,-6.13382886533e-18,0.0
1054052360.12,6.3953038674,-6.13382886533e-18,0.0
1054052360.25,6.31108287293,-6.13382886533e-18,0.0
1054052360.32,6.33739226519,-6.13382886533e-18,0.0
1054052360.43,6.36079558011,-6.13382886533e-18,0.0
1054052360.55,6.34515469613,-6.13382886533e-18,0.0
1054052360.64,6.39800552486,-6.13382886533e-18,0.0
1054052360.75,6.38739226519,-6.13382886533e-18,0.0
1054052360.86,6.47437569061,-6.13382886533e-18,0.0
1054052360.98,6.324,-6.13382886533e-18,0.0
1054052361.09,6.59744751381,-6.13382886533e-18,0.0
1054052361.19,6.41128729282,-6.13382886533e-18,0.0
1054052361.31,6.55089502762,-6.13382886533e-18,0.0
1054052361.41,6.52188950276,-6.13382886533e-18,0.0
1054052361.5,6.4859558011,-6.13382886533e-18,0.0
1054052361.61,6.47656353591,-6.13382886533e-18,0.0
1054052361.72,6.43304972376,-6.13382886533e-18,0.0
1054052361.84,6.49734254144,-6.13382886533e-18,0.0
1054052361.94,6.49522099448,-6.13382886533e-18,0.0
1054052362.06,6.45285082873,-6.13382886533e-18,0.0
1054052362.16,6.3046961326,-6.13382886533e-18,0.0
1054052362.27,6.58626519337,-6.13382886533e-18,0.0
1054052362.38,6.38833701657,-6.13382886533e-18,0.0
1054052362.5,6.60090607735,-6.13382886533e-18,0.0
1054052362.6,6.53486740331,-6.13382886533e-18,0.0
1054052362.71,6.56763535912,-6.13382886533e-18,0.0
1054052362.81,6.5120441989,-6.13382886533e-18,0.0
1054052362.92,6.42778453039,-6.13382886533e-18,0.0
1054052363.04,6.49551381215,-6.13382886533e-18,0.0
1054052363.14,6.43628729282,-6.13382886533e-18,0.0
1054052363.25,6.41251933702,-6.13382886533e-18,0.0
1054052363.37,6.4857679558,-6.13382886533e-18,0.0
1054052363.46,6.46099447514,-6.13382886533e-18,0.0
1054052363.57,6.51698895028,-6.13382886533e-18,0.0
1054052363.68,6.54076243094,-6.13382886533e-18,0.0
1054052363.79,6.46093370166,-6.13382886533e-18,0.0
1054052363.89,6.52790055249,-6.13382886533e-18,0.0
1054052363.99,6.44166298343,-6.13382886533e-18,0.0
1054052364.11,6.42027624309,-6.13382886533e-18,0.0
1054052364.2,6.37759668508,-6.13382886533e-18,0.0
1054052364.31,6.35891160221,-6.13382886533e-18,0.0
1054052364.42,6.36159116022,-6.13382886533e-18,0.0
1054052364.53,6.25972928177,-6.13382886533e-18,0.0
1054052364.64,6.18956906077,-6.13382886533e-18,0.0
1054052364.74,6.17160773481,-6.13382886533e-18,0.0
1054052364.85,6.17528729282,-6.13382886533e-18,0.0
1054052364.96,6.3884640884,-6.13382886533e-18,0.0
1054052365.07,6.39453038674,-6.13382886533e-18,0.0
1054052365.18,6.21317679558,-6.13382886533e-18,0.0
1054052365.28,6.03176243094,-6.13382886533e-18,0.0
1054052365.39,6.15053038674,-6.13382886533e-18,0.0
1054052365.5,6.16686187845,-6.13382886533e-18,0.0
1054052365.62,6.17778453039,-6.13382886533e-18,0.0
1054052365.72,6.03971823204,-6.13382886533e-18,0.0
1054052365.84,6.19175138122,-6.13382886533e-18,0.0
1054052365.94,6.08963535912,-6.13382886533e-18,0.0
1054052366.05,6.13445303867,-6.13382886533e-18,0.0
1054052366.15,6.1539558011,-6.13382886533e-18,0.0
1054052366.26,5.98335359116,-6.13382886533e-18,0.0
1054052366.38,5.95674585635,-6.13382886533e-18,0.0
1054052366.49,5.97076243094,-6.13382886533e-18,0.0
1054052366.61,6.01971823204,-6.13382886533e-18,0.0
1054052366.7,5.90433701657,-6.13382886533e-18,0.0
1054052366.82,5.85761878453,-6.13382886533e-18,0.0
1054052366.92,5.95270718232,-6.13382886533e-18,0.0
1054052367.03,5.89539779006,-6.13382886533e-18,0.0
1054052367.14,5.94376243094,-6.13382886533e-18,0.0
1054052367.24,5.86066850829,-6.13382886533e-18,0.0
1054052367.35,5.86053038674,-6.13382886533e-18,0.0
1054052367.48,5.81524309392,-6.13382886533e-18,0.0
1054052367.57,5.79661325967,-6.13382886533e-18,0.0
1054052367.66,5.76964640884,-6.13382886533e-18,0.0
1054052367.78,5.74125966851,-6.13382886533e-18,0.0
1054052367.9,5.99882872928,-6.13382886533e-18,0.0
1054052367.99,5.87364640884,-6.13382886533e-18,0.0
1054052368.1,5.7814640884,-6.13382886533e-18,0.0
1054052368.2,5.64211049724,-6.13382886533e-18,0.0
1054052368.32,5.65924861878,-6.13382886533e-18,0.0
1054052368.43,5.5188839779,-6.13382886533e-18,0.0
1054052368.54,5.54010497238,-6.13382886533e-18,0.0
1054052368.65,5.5080718232,-6.13382886533e-18,0.0
1054052368.75,5.39364640884,-6.13382886533e-18,0.0
1054052368.86,5.50233149171,-6.13382886533e-18,0.0
1054052368.97,5.4025359116,-6.13382886533e-18,0.0
1054052369.08,5.32697237569,-6.13382886533e-18,0.0
1054052369.18,5.14780662983,-6.13382886533e-18,0.0
1054052369.28,5.13566850829,-6.13382886533e-18,0.0
1054052369.39,5.04476243094,-6.13382886533e-18,0.0
1054052369.5,5.23543646409,-6.13382886533e-18,0.0
1054052369.63,5.1493480663,-6.13382886533e-18,0.0
1054052369.73,5.01081767956,-6.13382886533e-18,0.0
1054052369.93,5.10771823204,-6.13382886533e-18,0.0
1054052370.04,5.142,-6.13382886533e-18,0.0
1054052370.26,5.26396132597,-6.13382886533e-18,0.0
1054052370.35,5.22762430939,-6.13382886533e-18,0.0
1054052370.46,5.26021546961,-6.13382886533e-18,0.0
1054052370.57,5.27655801105,-6.13382886533e-18,0.0
1054052370.68,5.25124309392,-6.13382886533e-18,0.0
1054052370.8,5.29711049724,-6.13382886533e-18,0.0
1054052370.9,5.32744198895,-6.13382886533e-18,0.0
1054052371.02,5.18825414365,-6.13382886533e-18,0.0
1054052371.13,5.14855248619,-6.13382886533e-18,0.0
1054052371.22,5.05091712707,-6.13382886533e-18,0.0
1054052371.33,4.95517127072,-6.13382886533e-18,0.0
1054052371.44,4.91068508287,-6.13382886533e-18,0.0
1054052371.56,4.87364640884,-6.13382886533e-18,0.0
1054052371.66,5.00593922652,-6.13382886533e-18,0.0
1054052371.77,4.86914917127,-6.13382886533e-18,0.0
1054052371.89,4.85635911602,-6.13382886533e-18,0.0
1054052371.99,4.78915469613,-6.13382886533e-18,0.0
1054052372.08,4.66008287293,-6.13382886533e-18,0.0
1054052372.19,4.7665801105,-6.13382886533e-18,0.0
1054052372.29,4.61430939227,-6.13382886533e-18,0.0
1054052372.41,4.50171823204,-6.13382886533e-18,0.0
1054052372.5,4.39740883978,-6.13382886533e-18,0.0
1054052372.6,4.55928729282,-6.13382886533e-18,0.0
1054052372.72,4.5498839779,-6.13382886533e-18,0.0
1054052372.81,4.45688950276,-6.13382886533e-18,0.0
1054052372.92,4.54951381215,-6.13382886533e-18,0.0
1054052373.02,4.47451933702,-6.13382886533e-18,0.0
1054052373.13,4.61827624309,-6.13382886533e-18,0.0
1054052373.23,4.6533038674,-6.13382886533e-18,0.0
1054052373.32,4.70456906077,-6.13382886533e-18,0.0
1054052373.43,4.83122651934,-6.13382886533e-18,0.0
1054052373.54,4.80386187845,-6.13382886533e-18,0.0
1054052373.66,4.72135911602,-6.13382886533e-18,0.0
1054052373.76,4.70583977901,-6.13382886533e-18,0.0
1054052373.85,4.90425966851,-6.13382886533e-18,0.0
1054052373.96,4.94344751381,-6.13382886533e-18,0.0
1054052374.06,4.95401104972,-6.13382886533e-18,0.0
1054052374.17,4.96128176796,-6.13382886533e-18,0.0
1054052374.27,5.15620441989,-6.13382886533e-18,0.0
1054052374.38,5.13305524862,-6.13382886533e-18,0.0
1054052374.49,5.1503038674,-6.13382886533e-18,0.0
1054052374.6,5.14048618785,-6.13382886533e-18,0.0
1054052374.73,4.96693370166,-6.13382886533e-18,0.0
1054052374.81,5.18413812155,-6.13382886533e-18,0.0
1054052374.93,5.21025414365,-6.13382886533e-18,0.0
1054052375.05,5.16059668508,-6.13382886533e-18,0.0
1054052375.14,5.11851381215,-6.13382886533e-18,0.0
1054052375.25,5.13641436464,-6.13382886533e-18,0.0
1054052375.35,5.13535911602,-6.13382886533e-18,0.0
1054052375.46,5.10325414365,-6.13382886533e-18,0.0
1054052375.57,5.13557458564,-6.13382886533e-18,0.0
1054052375.67,5.15142541436,-6.13382886533e-18,0.0
1054052375.79,4.9652320442,-6.13382886533e-18,0.0
1054052375.9,5.15111049724,-6.13382886533e-18,0.0
1054052376.01,5.1176519337,-6.13382886533e-18,0.0
1054052376.13,5.10333701657,-6.13382886533e-18,0.0
1054052376.22,5.14245303867,-6.13382886533e-18,0.0
1054052376.32,5.12196685083,-6.13382886533e-18,0.0
1054052376.45,5.18735359116,-6.13382886533e-18,0.0
1054052376.56,5.20732044199,-6.13382886533e-18,0.0
1054052376.67,5.2542320442,-6.13382886533e-18,0.0
1054052376.78,5.29060773481,-6.13382886533e-18,0.0
1054052376.91,5.37081767956,-6.13382886533e-18,0.0
1054052377.0,5.3487679558,-6.13382886533e-18,0.0
1054052377.13,5.36621546961,-6.13382886533e-18,0.0
1054052377.23,5.39123756906,-6.13382886533e-18,0.0
1054052377.31,5.29811049724,-6.13382886533e-18,0.0
1054052377.42,5.24554143646,-6.13382886533e-18,0.0
1054052377.53,5.22903314917,-6.13382886533e-18,0.0
1054052377.64,5.17904972376,-6.13382886533e-18,0.0
1054052377.74,5.18354696133,-6.13382886533e-18,0.0
1054052377.84,5.1750718232,-6.13382886533e-18,0.0
1054052377.96,5.18406629834,-6.13382886533e-18,0.0
1054052378.05,5.18538121547,-6.13382886533e-18,0.0
1054052378.16,5.19803867403,-6.13382886533e-18,0.0
1054052378.26,5.14465745856,-6.13382886533e-18,0.0
1054052378.37,5.12710497238,-6.13382886533e-18,0.0
1054052378.48,5.13170718232,-6.13382886533e-18,0.0
1054052378.58,5.1581160221,-6.13382886533e-18,0.0
1054052378.69,5.2173038674,-6.13382886533e-18,0.0
1054052378.8,5.20680662983,-6.13382886533e-18,0.0
1054052378.91,5.22471270718,-6.13382886533e-18,0.0
1054052379.02,5.22706629834,-6.13382886533e-18,0.0
1054052379.13,5.21391160221,-6.13382886533e-18,0.0
1054052379.33,5.2123480663,-6.13382886533e-18,0.0
1054052379.44,5.21171823204,-6.13382886533e-18,0.0
1054052379.55,5.21848618785,-6.13382886533e-18,0.0
1054052379.66,5.23267403315,-6.13382886533e-18,0.0
1054052379.76,5.23769060773,-6.13382886533e-18,0.0
1054052379.87,5.24237569061,-6.13382886533e-18,0.0
1054052379.98,5.27517679558,-6.13382886533e-18,0.0
1054052380.09,5.30431491713,-6.13382886533e-18,0.0
1054052380.21,5.30688950276,-6.13382886533e-18,0.0
1054052380.31,5.32345303867,-6.13382886533e-18,0.0
1054052380.43,5.29190607735,-6.13382886533e-18,0.0
1054052380.54,5.28457458564,-6.13382886533e-18,0.0
1054052380.65,5.25726519337,-6.13382886533e-18,0.0
1054052380.76,5.23340883978,-6.13382886533e-18,0.0
1054052380.88,5.18239226519,-6.13382886533e-18,0.0
1054052380.98,5.17786740331,-6.13382886533e-18,0.0
1054052381.1,5.15059116022,-6.13382886533e-18,0.0
1054052381.2,5.07577900552,-6.13382886533e-18,0.0
1054052381.29,5.03031491713,-6.13382886533e-18,0.0
1054052381.4,5.01008839779,-6.13382886533e-18,0.0
1054052381.51,4.98240331492,-6.13382886533e-18,0.0
1054052381.62,4.9265359116,-6.13382886533e-18,0.0
1054052381.75,4.86593922652,-6.13382886533e-18,0.0
1054052381.84,4.80125414365,-6.13382886533e-18,0.0
1054052381.95,4.76828729282,-6.13382886533e-18,0.0
1054052382.05,4.72391712707,-6.13382886533e-18,0.0
1054052382.16,4.6604198895,-6.13382886533e-18,0.0
1054052382.28,4.58271823204,-6.13382886533e-18,0.0
1054052382.35,4.53706077348,-6.13382886533e-18,0.0
1054052382.47,4.49098342541,-6.13382886533e-18,0.0
1054052382.57,4.42902209945,-6.13382886533e-18,0.0
1054052382.69,4.35896685083,-6.13382886533e-18,0.0
1054052382.78,4.28915469613,-6.13382886533e-18,0.0
1054052382.89,4.23923756906,-6.13382886533e-18,0.0
1054052383.0,4.21677900552,-6.13382886533e-18,0.0
1054052383.11,4.19703867403,-6.13382886533e-18,0.0
1054052383.22,4.17703314917,-6.13382886533e-18,0.0
1054052383.33,4.15379558011,-6.13382886533e-18,0.0
1054052383.43,4.15250828729,-6.13382886533e-18,0.0
