1054052341.11,+00.141,-00.002,+0.000,+0.349,+0.000,+0.087
1054052341.22,+00.204,-00.002,+0.000,+0.284,+0.000,-0.157
1054052341.33,+00.233,-00.002,-0.000,+0.293,+0.000,+0.000
1054052341.43,+00.262,-00.002,-0.017,+0.301,+0.000,-0.035
1054052341.54,+00.296,-00.002,-0.017,+0.354,+0.000,+0.087
1054052341.65,+00.336,-00.003,-0.000,+0.433,+0.000,+0.070
1054052341.76,+00.384,-00.003,+0.000,+0.494,+0.000,+0.070
1054052341.87,+00.437,-00.003,+0.017,+0.551,+0.000,+0.070
1054052341.96,+00.492,-00.002,+0.017,+0.566,+0.000,-0.017
1054052342.07,+00.546,-00.002,+0.000,+0.537,+0.000,-0.192
1054052342.19,+00.599,-00.002,-0.035,+0.418,+0.000,-0.471
1054052342.28,+00.647,-00.004,-0.052,+0.481,+0.000,-0.297
1054052342.4,+00.694,-00.007,-0.070,+0.469,+0.000,-0.070
1054052342.49,+00.742,-00.010,-0.070,+0.490,+0.000,-0.070
1054052342.6,+00.792,-00.014,-0.087,+0.508,+0.000,+0.000
1054052342.71,+00.898,-00.023,-0.087,+0.551,+0.000,-0.087
1054052342.82,+00.952,-00.029,-0.105,+0.535,+0.000,-0.105
1054052342.92,+01.005,-00.035,-0.140,+0.519,+0.000,-0.262
1054052343.04,+01.056,-00.043,-0.140,+0.525,+0.000,-0.070
1054052343.14,+01.106,-00.051,-0.157,+0.491,+0.000,-0.227
1054052343.25,+01.153,-00.059,-0.175,+0.482,+0.000,-0.192
1054052343.36,+01.199,-00.067,-0.192,+0.474,+0.000,-0.122
1054052343.47,+01.248,-00.077,-0.209,+0.506,+0.000,+0.017
1054052343.58,+01.298,-00.088,-0.209,+0.522,+0.000,-0.140
1054052343.69,+01.349,-00.099,-0.227,+0.538,+0.000,-0.052
1054052343.79,+01.402,-00.111,-0.227,+0.525,+0.000,-0.122
1054052343.91,+01.503,-00.137,-0.262,+0.500,+0.000,-0.157
1054052344.01,+01.553,-00.151,-0.279,+0.491,+0.000,-0.087
1054052344.12,+01.599,-00.164,-0.279,+0.506,+0.000,-0.140
1054052344.23,+01.646,-00.178,-0.297,+0.471,+0.000,-0.157
1054052344.34,+01.693,-00.193,-0.314,+0.504,+0.000,-0.209
1054052344.45,+01.741,-00.210,-0.332,+0.524,+0.000,-0.052
1054052344.56,+01.791,-00.227,-0.332,+0.539,+0.000,+0.017
1054052344.67,+01.842,-00.245,-0.332,+0.546,+0.000,-0.017
1054052344.78,+01.894,-00.263,-0.332,+0.548,+0.000,+0.070
1054052344.9,+01.995,-00.297,-0.314,+0.524,+0.000,+0.052
1054052344.98,+02.045,-00.314,-0.314,+0.484,+0.000,+0.175
1054052345.09,+02.091,-00.328,-0.279,+0.495,+0.000,+0.192
1054052345.21,+02.139,-00.341,-0.262,+0.462,+0.000,+0.105
1054052345.32,+02.184,-00.353,-0.262,+0.483,+0.000,+0.175
1054052345.43,+02.230,-00.365,-0.227,+0.489,+0.000,+0.209
1054052345.54,+02.278,-00.375,-0.209,+0.499,+0.000,+0.262
1054052345.65,+02.328,-00.385,-0.175,+0.515,+0.000,+0.209
1054052345.76,+02.378,-00.393,-0.157,+0.514,+0.000,+0.244
1054052345.88,+02.479,-00.407,-0.122,+0.512,+0.000,+0.052
1054052345.99,+02.529,-00.413,-0.105,+0.499,+0.000,+0.209
1054052346.1,+02.579,-00.418,-0.087,+0.495,+0.000,+0.192
1054052346.21,+02.625,-00.421,-0.070,+0.453,+0.000,+0.157
1054052346.31,+02.673,-00.424,-0.052,+0.496,+0.000,+0.087
1054052346.42,+02.723,-00.426,-0.035,+0.501,+0.000,+0.070
1054052346.53,+02.774,-00.429,-0.035,+0.528,+0.000,+0.105
1054052346.64,+02.828,-00.430,-0.017,+0.547,+0.000,+0.175
1054052346.75,+02.882,-00.430,-0.000,+0.540,+0.000,+0.105
1054052346.86,+02.935,-00.430,+0.017,+0.520,+0.000,+0.140
1054052346.96,+03.036,-00.428,+0.035,+0.495,+0.000,+0.157
1054052347.07,+03.086,-00.425,+0.052,+0.543,+0.000,+0.052
1054052347.17,+03.134,-00.422,+0.052,+0.455,+0.000,+0.070
1054052347.29,+03.183,-00.419,+0.070,+0.479,+0.000,+0.122
1054052347.39,+03.234,-00.415,+0.087,+0.537,+0.000,+0.192
1054052347.5,+03.285,-00.410,+0.105,+0.532,+0.000,+0.122
1054052347.62,+03.339,-00.405,+0.122,+0.522,+0.000,+0.140
1054052347.71,+03.393,-00.398,+0.122,+0.543,+0.000,+0.140
1054052347.82,+03.445,-00.390,+0.140,+0.514,+0.000,+0.105
1054052347.93,+03.495,-00.382,+0.157,+0.507,+0.000,+0.122
1054052348.02,+03.544,-00.374,+0.175,+0.489,+0.000,+0.105
1054052348.13,+03.594,-00.365,+0.157,+0.490,+0.000,-0.140
1054052348.23,+03.643,-00.357,+0.157,+0.507,+0.000,+0.017
1054052348.34,+03.693,-00.349,+0.157,+0.526,+0.000,-0.035
1054052348.44,+03.745,-00.341,+0.157,+0.537,+0.000,+0.000
1054052348.54,+03.852,-00.325,+0.140,+0.532,+0.000,-0.140
1054052348.66,+03.904,-00.318,+0.122,+0.523,+0.000,-0.157
1054052348.77,+03.954,-00.312,+0.105,+0.498,+0.000,-0.105
1054052348.88,+04.002,-00.307,+0.087,+0.477,+0.000,-0.175
1054052348.98,+04.050,-00.303,+0.087,+0.493,+0.000,+0.017
1054052349.09,+04.101,-00.299,+0.070,+0.539,+0.000,-0.087
1054052349.2,+04.153,-00.295,+0.087,+0.496,+0.000,+0.087
1054052349.3,+04.205,-00.291,+0.087,+0.528,+0.000,+0.175
1054052349.41,+04.258,-00.285,+0.122,+0.544,+0.000,+0.244
1054052349.52,+04.310,-00.278,+0.140,+0.515,+0.000,+0.227
1054052349.63,+04.360,-00.270,+0.175,+0.489,+0.000,+0.244
1054052349.74,+04.452,-00.252,+0.227,+0.470,+0.000,+0.262
1054052349.85,+04.497,-00.241,+0.244,+0.461,+0.000,+0.209
1054052349.98,+04.542,-00.229,+0.279,+0.469,+0.000,+0.349
1054052350.06,+04.590,-00.214,+0.297,+0.512,+0.000,+0.087
1054052350.17,+04.637,-00.200,+0.314,+0.507,+0.000,+0.140
1054052350.28,+04.687,-00.183,+0.332,+0.499,+0.000,+0.279
1054052350.39,+04.735,-00.166,+0.367,+0.523,+0.000,+0.175
1054052350.5,+04.783,-00.147,+0.384,+0.531,+0.000,+0.105
1054052350.61,+04.832,-00.128,+0.384,+0.518,+0.000,+0.052
1054052350.72,+04.881,-00.109,+0.384,+0.512,+0.000,+0.070
1054052350.83,+04.974,-00.070,+0.401,+0.510,+0.000,+0.122
1054052350.94,+05.020,-00.050,+0.419,+0.506,+0.000,+0.017
1054052351.04,+05.068,-00.029,+0.419,+0.485,+0.000,+0.017
1054052351.15,+05.114,-00.009,+0.401,+0.529,+0.000,-0.122
1054052351.26,+05.163,+00.012,+0.419,+0.546,+0.000,+0.105
1054052351.38,+05.211,+00.033,+0.419,+0.531,+0.000,+0.122
1054052351.48,+05.261,+00.056,+0.436,+0.537,+0.000,+0.000
1054052351.59,+05.310,+00.079,+0.436,+0.527,+0.000,-0.035
1054052351.71,+05.359,+00.101,+0.419,+0.527,+0.000,-0.140
1054052351.8,+05.406,+00.122,+0.401,+0.523,+0.000,-0.209
1054052351.91,+05.453,+00.141,+0.384,+0.501,+0.000,-0.087
1054052352.01,+05.546,+00.177,+0.349,+0.469,+0.000,-0.192
1054052352.12,+05.592,+00.193,+0.332,+0.492,+0.000,-0.244
1054052352.23,+05.639,+00.208,+0.314,+0.496,+0.000,-0.087
1054052352.34,+05.686,+00.223,+0.297,+0.493,+0.000,-0.175
1054052352.45,+05.734,+00.236,+0.262,+0.502,+0.000,-0.262
1054052352.56,+05.782,+00.249,+0.244,+0.495,+0.000,-0.279
1054052352.67,+05.830,+00.259,+0.209,+0.481,+0.000,-0.157
1054052352.78,+05.879,+00.269,+0.192,+0.499,+0.000,-0.087
1054052352.89,+05.928,+00.279,+0.192,+0.497,+0.000,+0.105
1054052353.0,+05.977,+00.289,+0.227,+0.506,+0.000,+0.244
1054052353.11,+06.077,+00.314,+0.262,+0.481,+0.000,+0.052
1054052353.2,+06.127,+00.328,+0.279,+0.530,+0.000,+0.157
1054052353.31,+06.174,+00.342,+0.297,+0.512,+0.000,+0.122
1054052353.42,+06.224,+00.357,+0.297,+0.511,+0.000,+0.070
1054052353.53,+06.273,+00.373,+0.314,+0.509,+0.000,+0.122
1054052353.64,+06.322,+00.389,+0.332,+0.517,+0.000,+0.244
1054052353.75,+06.369,+00.407,+0.367,+0.501,+0.000,+0.209
1054052353.86,+06.415,+00.425,+0.384,+0.498,+0.000,+0.227
1054052353.97,+06.460,+00.444,+0.419,+0.487,+0.000,+0.314
1054052354.07,+06.505,+00.465,+0.436,+0.520,+0.000,+0.035
1054052354.18,+06.549,+00.485,+0.436,+0.489,+0.000,+0.000
1054052354.28,+06.595,+00.506,+0.436,+0.499,+0.000,+0.052
1054052354.39,+06.690,+00.552,+0.471,+0.547,+0.000,+0.157
1054052354.5,+06.737,+00.576,+0.471,+0.528,+0.000,+0.000
1054052354.61,+06.784,+00.600,+0.454,+0.522,+0.000,-0.122
1054052354.73,+06.831,+00.622,+0.436,+0.499,+0.000,-0.227
1054052354.83,+06.876,+00.642,+0.401,+0.489,+0.000,-0.384
1054052354.95,+06.921,+00.660,+0.367,+0.472,+0.000,-0.332
1054052355.05,+06.965,+00.676,+0.332,+0.470,+0.000,-0.209
1054052355.15,+07.009,+00.690,+0.297,+0.454,+0.000,-0.332
1054052355.27,+07.054,+00.703,+0.279,+0.490,+0.000,-0.157
1054052355.36,+07.101,+00.716,+0.262,+0.478,+0.000,-0.140
1054052355.48,+07.150,+00.729,+0.244,+0.522,+0.000,-0.157
1054052355.59,+07.251,+00.751,+0.192,+0.516,+0.000,-0.297
1054052355.7,+07.301,+00.760,+0.157,+0.492,+0.000,-0.279
1054052355.81,+07.350,+00.767,+0.140,+0.478,+0.000,-0.192
1054052355.92,+07.397,+00.773,+0.105,+0.473,+0.000,-0.227
1054052356.03,+07.442,+00.777,+0.087,+0.463,+0.000,-0.209
1054052356.12,+07.489,+00.781,+0.070,+0.475,+0.000,-0.175
1054052356.23,+07.539,+00.784,+0.052,+0.547,+0.000,-0.244
1054052356.34,+07.589,+00.786,+0.017,+0.469,+0.000,-0.140
1054052356.45,+07.640,+00.787,+0.000,+0.523,+0.000,-0.140
1054052356.56,+07.692,+00.787,-0.000,+0.540,+0.000,-0.105
1054052356.66,+07.745,+00.787,-0.017,+0.533,+0.000,+0.017
1054052356.76,+07.852,+00.785,-0.017,+0.531,+0.000,+0.017
1054052356.87,+07.905,+00.785,-0.017,+0.524,+0.000,+0.052
1054052356.98,+07.957,+00.784,-0.017,+0.515,+0.000,-0.070
1054052357.08,+08.009,+00.783,-0.017,+0.516,+0.000,+0.000
1054052357.19,+08.062,+00.782,-0.000,+0.552,+0.000,+0.070
1054052357.3,+08.112,+00.782,+0.000,+0.479,+0.000,+0.140
1054052357.41,+08.162,+00.782,+0.017,+0.506,+0.000,+0.105
1054052357.52,+08.212,+00.783,+0.035,+0.508,+0.000,+0.070
1054052357.63,+08.263,+00.786,+0.052,+0.520,+0.000,+0.070
1054052357.75,+08.316,+00.789,+0.052,+0.532,+0.000,+0.070
1054052357.86,+08.425,+00.795,+0.070,+0.533,+0.000,+0.105
1054052357.97,+08.478,+00.798,+0.070,+0.527,+0.000,+0.035
1054052358.07,+08.530,+00.801,+0.070,+0.512,+0.000,+0.017
1054052358.18,+08.581,+00.804,+0.052,+0.511,+0.000,-0.419
1054052358.29,+08.629,+00.807,+0.035,+0.482,+0.000,-0.105
1054052358.4,+08.677,+00.808,+0.000,+0.456,+0.000,-0.314
1054052358.52,+08.725,+00.808,-0.017,+0.492,+0.000,-0.209
1054052358.64,+08.775,+00.806,-0.035,+0.507,+0.000,-0.122
1054052358.72,+08.826,+00.803,-0.052,+0.516,+0.000,-0.140
1054052358.84,+08.879,+00.800,-0.070,+0.527,+0.000,-0.140
1054052358.95,+08.981,+00.790,-0.105,+0.508,+0.000,-0.227
1054052359.06,+09.030,+00.784,-0.140,+0.484,+0.000,-0.279
1054052359.15,+09.079,+00.776,-0.175,+0.479,+0.000,-0.140
1054052359.26,+09.125,+00.768,-0.192,+0.495,+0.000,-0.332
1054052359.37,+09.170,+00.758,-0.227,+0.453,+0.000,-0.279
1054052359.48,+09.215,+00.747,-0.244,+0.472,+0.000,-0.157
1054052359.59,+09.264,+00.734,-0.262,+0.518,+0.000,-0.017
1054052359.69,+09.316,+00.720,-0.262,+0.547,+0.000,+0.000
1054052359.8,+09.370,+00.707,-0.262,+0.557,+0.000,+0.000
1054052359.91,+09.424,+00.693,-0.244,+0.539,+0.000,+0.000
1054052360.02,+09.475,+00.680,-0.244,+0.533,+0.000,+0.017
1054052360.12,+09.525,+00.667,-0.244,+0.524,+0.000,+0.070
1054052360.24,+09.575,+00.655,-0.244,+0.484,+0.000,+0.035
1054052360.32,+09.622,+00.643,-0.227,+0.501,+0.000,+0.017
1054052360.43,+09.719,+00.622,-0.227,+0.508,+0.000,+0.000
1054052360.55,+09.769,+00.611,-0.209,+0.525,+0.000,+0.105
1054052360.64,+09.823,+00.599,-0.209,+0.543,+0.000,+0.035
1054052360.75,+09.878,+00.588,-0.192,+0.552,+0.000,+0.087
1054052360.86,+09.931,+00.578,-0.192,+0.540,+0.000,+0.087
1054052360.98,+09.984,+00.569,-0.175,+0.519,+0.000,+0.035
1054052361.08,+10.034,+00.560,-0.192,+0.503,+0.000,-0.035
1054052361.19,+10.084,+00.551,-0.192,+0.490,+0.000,-0.140
1054052361.31,+10.132,+00.541,-0.209,+0.476,+0.000,-0.384
1054052361.41,+10.179,+00.530,-0.244,+0.471,+0.000,-0.262
1054052361.5,+10.226,+00.518,-0.262,+0.491,+0.000,-0.227
1054052361.61,+10.275,+00.504,-0.279,+0.513,+0.000,+0.000
1054052361.72,+10.377,+00.476,-0.279,+0.535,+0.000,-0.017
1054052361.84,+10.428,+00.461,-0.279,+0.520,+0.000,-0.070
1054052361.94,+10.478,+00.446,-0.297,+0.523,+0.000,-0.209
1054052362.06,+10.528,+00.430,-0.314,+0.517,+0.000,-0.157
1054052362.16,+10.576,+00.413,-0.332,+0.482,+0.000,-0.087
1054052362.27,+10.622,+00.397,-0.349,+0.495,+0.000,+0.000
1054052362.38,+10.668,+00.380,-0.349,+0.498,+0.000,-0.105
1054052362.5,+10.713,+00.363,-0.367,+0.499,+0.000,-0.052
1054052362.6,+10.761,+00.345,-0.367,+0.511,+0.000,-0.017
1054052362.71,+10.862,+00.307,-0.367,+0.562,+0.000,-0.052
1054052362.81,+10.914,+00.287,-0.367,+0.544,+0.000,-0.070
1054052362.92,+10.964,+00.267,-0.384,+0.495,+0.000,-0.384
1054052363.04,+11.014,+00.247,-0.401,+0.522,+0.000,-0.052
1054052363.14,+11.060,+00.227,-0.401,+0.470,+0.000,-0.297
1054052363.25,+11.107,+00.207,-0.419,+0.508,+0.000,+0.017
1054052363.37,+11.154,+00.186,-0.419,+0.530,+0.000,+0.070
1054052363.46,+11.200,+00.166,-0.401,+0.515,+0.000,+0.017
1054052363.57,+11.247,+00.146,-0.384,+0.504,+0.000,+0.175
1054052363.68,+11.295,+00.127,-0.367,+0.522,+0.000,+0.209
1054052363.79,+11.344,+00.109,-0.349,+0.531,+0.000,+0.017
1054052363.89,+11.394,+00.091,-0.349,+0.526,+0.000,+0.017
1054052363.99,+11.444,+00.073,-0.349,+0.535,+0.000,+0.017
1054052364.11,+11.540,+00.040,-0.314,+0.555,+0.000,-0.157
1054052364.2,+11.587,+00.026,-0.279,+0.429,+0.000,+0.541
1054052364.31,+11.633,+00.013,-0.262,+0.472,+0.000,+0.175
1054052364.42,+11.677,+00.002,-0.244,+0.477,+0.000,+0.105
1054052364.53,+11.724,-00.010,-0.227,+0.480,+0.000,+0.087
1054052364.64,+11.774,-00.021,-0.209,+0.517,+0.000,+0.140
1054052364.74,+11.825,-00.032,-0.192,+0.533,+0.000,+0.157
1054052364.85,+11.876,-00.042,-0.175,+0.525,+0.000,+0.140
1054052364.96,+11.928,-00.051,-0.157,+0.524,+0.000,+0.157
1054052365.07,+11.980,-00.059,-0.157,+0.523,+0.000,+0.000
1054052365.18,+12.031,-00.067,-0.157,+0.528,+0.000,+0.000
1054052365.28,+12.132,-00.083,-0.175,+0.488,+0.000,-0.175
1054052365.39,+12.182,-00.092,-0.209,+0.513,+0.000,-0.192
1054052365.5,+12.232,-00.103,-0.209,+0.520,+0.000,-0.122
1054052365.61,+12.282,-00.115,-0.227,+0.517,+0.000,-0.052
1054052365.72,+12.332,-00.127,-0.227,+0.505,+0.000,-0.105
1054052365.83,+12.381,-00.139,-0.244,+0.508,+0.000,-0.157
1054052365.94,+12.429,-00.152,-0.262,+0.492,+0.000,-0.209
1054052366.05,+12.476,-00.166,-0.297,+0.491,+0.000,-0.279
1054052366.15,+12.524,-00.181,-0.332,+0.486,+0.000,-0.140
1054052366.26,+12.570,-00.197,-0.332,+0.512,+0.000,-0.052
1054052366.38,+12.669,-00.233,-0.349,+0.493,+0.000,-0.070
1054052366.49,+12.718,-00.251,-0.367,+0.518,+0.000,-0.105
1054052366.61,+12.766,-00.269,-0.367,+0.539,+0.000,-0.070
1054052366.7,+12.815,-00.288,-0.384,+0.519,+0.000,+0.000
1054052366.82,+12.865,-00.307,-0.384,+0.519,+0.000,-0.035
1054052366.92,+12.913,-00.326,-0.384,+0.530,+0.000,-0.070
1054052367.03,+12.962,-00.346,-0.384,+0.530,+0.000,-0.017
1054052367.14,+13.011,-00.366,-0.401,+0.498,+0.000,-0.070
1054052367.24,+13.058,-00.385,-0.401,+0.528,+0.000,+0.000
1054052367.35,+13.106,-00.405,-0.401,+0.526,+0.000,-0.122
1054052367.48,+13.201,-00.447,-0.436,+0.510,+0.000,-0.140
1054052367.57,+13.247,-00.469,-0.436,+0.525,+0.000,-0.035
1054052367.66,+13.294,-00.492,-0.436,+0.526,+0.000,-0.017
1054052367.77,+13.342,-00.514,-0.436,+0.530,+0.000,+0.035
1054052367.9,+13.390,-00.537,-0.436,+0.531,+0.000,-0.052
1054052367.99,+13.438,-00.560,-0.436,+0.546,+0.000,+0.157
1054052368.1,+13.484,-00.580,-0.401,+0.493,+0.000,+0.279
1054052368.2,+13.529,-00.598,-0.384,+0.487,+0.000,+0.279
1054052368.32,+13.574,-00.616,-0.349,+0.484,+0.000,+0.279
1054052368.43,+13.618,-00.630,-0.314,+0.438,+0.000,+0.244
1054052368.54,+13.662,-00.643,-0.297,+0.458,+0.000,+0.209
1054052368.65,+13.755,-00.668,-0.244,+0.497,+0.000,+0.227
1054052368.75,+13.805,-00.680,-0.209,+0.512,+0.000,+0.244
1054052368.86,+13.855,-00.690,-0.192,+0.515,+0.000,+0.279
1054052368.97,+13.905,-00.698,-0.157,+0.501,+0.000,+0.070
1054052369.08,+13.953,-00.706,-0.175,+0.466,+0.000,-0.192
1054052369.18,+14.002,-00.714,-0.175,+0.494,+0.000,+0.000
1054052369.28,+14.048,-00.723,-0.209,+0.501,+0.000,-0.297
1054052369.39,+14.096,-00.734,-0.244,+0.477,+0.000,-0.506
1054052369.5,+14.142,-00.747,-0.297,+0.500,+0.000,-0.227
1054052369.63,+14.190,-00.762,-0.297,+0.506,+0.000,-0.052
1054052369.73,+14.240,-00.778,-0.314,+0.525,+0.000,-0.087
1054052369.82,+14.287,-00.794,-0.332,+0.510,+0.000,-0.105
1054052369.93,+14.332,-00.810,-0.367,+0.472,+0.000,-0.576
1054052370.04,+14.413,-00.848,-0.489,+0.456,+0.000,-0.454
1054052370.14,+14.451,-00.870,-0.524,+0.441,+0.000,-0.349
1054052370.26,+14.490,-00.894,-0.559,+0.457,+0.000,-0.122
1054052370.35,+14.531,-00.920,-0.576,+0.494,+0.000,-0.122
1054052370.46,+14.573,-00.947,-0.576,+0.532,+0.000,-0.070
1054052370.57,+14.618,-00.976,-0.593,+0.507,+0.000,-0.157
1054052370.68,+14.662,-01.006,-0.611,+0.540,+0.000,-0.209
1054052370.8,+14.703,-01.036,-0.628,+0.515,+0.000,-0.035
1054052370.9,+14.744,-01.065,-0.611,+0.494,+0.000,+0.157
1054052371.02,+14.784,-01.093,-0.593,+0.486,+0.000,+0.244
1054052371.13,+14.866,-01.144,-0.506,+0.473,+0.000,+0.489
1054052371.22,+14.907,-01.166,-0.471,+0.458,+0.000,+0.297
1054052371.33,+14.950,-01.186,-0.436,+0.482,+0.000,+0.140
1054052371.44,+14.994,-01.206,-0.419,+0.495,+0.000,+0.087
1054052371.56,+15.039,-01.227,-0.419,+0.475,+0.000,+0.105
1054052371.66,+15.084,-01.246,-0.401,+0.496,+0.000,+0.279
1054052371.77,+15.129,-01.264,-0.349,+0.483,+0.000,+0.419
